ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms)
199,0.947227,0.574452,TRUE,FALSE,TRUE,FALSE,NORMAL STATE,646116954,200107
200,0.826973,0.368612,TRUE,FALSE,TRUE,FALSE,NORMAL STATE,646117947,201100
201,0.826973,0.368612,TRUE,FALSE,TRUE,FALSE,NORMAL STATE,646118947,202100
202,0.979584,0.642949,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646119944,203097
203,0.979584,0.642949,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646121040,204193
204,0.979584,0.642949,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646122046,205199
205,0.964374,0.606348,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646123006,206159
206,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646123189,206342
207,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646123328,206481
208,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646124326,207479
209,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646125335,208488
210,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646126334,209487
211,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646127340,210493
212,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646128339,211492
213,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646129332,212485
214,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646130327,213480
215,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646131338,214491
216,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646132339,215492
217,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646133342,216495
218,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646134339,217492
219,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646135337,218490
220,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646136340,219493
221,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646137332,220485
222,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646138333,221486
223,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646139340,222493
224,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646140343,223496
225,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646141339,224492
226,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646142337,225490
227,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646143341,226494
228,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646144337,227490
229,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646145338,228491
230,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646146341,229494
231,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646147340,230493
232,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646148338,231491
233,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646149331,232484
234,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646150332,233485
235,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646151336,234489
236,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646152339,235492
237,0.893959,0.461098,TRUE,TRUE,TRUE,FALSE,NORMAL STATE,646153339,236492
238,0.934312,0.53991,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646155155,238308
239,0.934312,0.53991,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646156974,240127
240,0.934312,0.53991,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646157976,241129
241,0.909292,0.495453,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646159018,242171
242,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646159210,242363
243,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646159336,242489
244,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646160328,243481
245,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646161339,244492
246,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646162338,245491
247,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646163336,246489
248,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646164343,247496
249,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646165339,248492
250,0.891721,0.466488,TRUE,TRUE,TRUE,TRUE,NORMAL STATE,646166337,249490
